DATE,PN02312FM,PN38705PM,PN02028AM,PD37972BM,PD37974BM,PD37976BM,Recesion
2015-08-01,8115.88641376605,83.7487113799077,125.966214564642,133.175380160396,224.473799432578,161.51038766468,0
2015-09-01,7725.93828307821,83.771774250334,129.776956452186,136.706799800437,215.951065514088,159.765573561314,0
2015-10-01,7972.65994024465,83.8913998281912,131.569178260168,148.544675209177,223.781262206553,155.510607918134,0
2015-11-01,8538.31693073987,84.1800464238952,127.561316178822,153.292681682551,248.284408515223,155.008179778099,0
2015-12-01,9506.81983106641,84.5552549887266,127.063523110931,172.389973708894,196.321699047855,156.346513595686,0
2016-01-01,9130.3473648244,84.8702404031536,116.466801912438,141.210082743988,179.534453845917,155.76370139323,0
2016-02-01,7152.2260639434,85.0179920593596,119.715573686585,125.465085238464,174.212496650703,139.696755086374,0
2016-03-01,9598.3504350246,85.5265000574541,119.24644206404,126.424019997296,207.619744814329,153.726389017863,0
2016-04-01,10294.2351918684,85.5362556898337,120.374766289669,125.017895478972,181.689313358544,148.128223656471,0
2016-05-01,7749.0273753831,85.7155086648867,120.348467034676,133.662896821154,197.466327519633,148.346626979602,0
2016-06-01,7814.5784239896,85.8350891099251,119.649097865981,127.759061663301,210.62706399155,158.191005830998,0
2016-07-01,6828.923203608,85.9052567561972,116.970607021598,140.560886693426,214.775334816838,144.59384690275,0
2016-08-01,8382.4120724929,86.213043138844,124.417866782968,139.461617238544,212.436200961988,172.531243515221,0
2016-09-01,8438.5759527676,86.3910421158843,128.997117579111,145.10733160853,254.908457566422,157.732474370494,0
2016-10-01,7571.10392029611,86.7481433937979,127.375606973805,151.122706991497,231.030958832913,166.091836796703,0
2016-11-01,8164.549083018,86.9997685797355,128.673955045798,155.8373318147,235.538967921212,153.285287875842,0
2016-12-01,9720.045198622,87.2905176704464,129.397670944422,185.916992510901,220.833004289648,153.654236903468,0
2017-01-01,10428.2310097814,87.4981321088573,118.952041394434,149.176805763158,172.676142245586,155.986470893181,0
2017-02-01,7546.87743612928,87.7809010228465,113.217590770956,128.256917890707,174.654742506997,146.726181187439,0
2017-03-01,9051.89578935165,88.9260539521744,121.536673415635,136.719411256894,210.989282921807,165.764259820822,0
2017-04-01,10416.0179407974,88.6965771763182,109.731037130072,126.382054303296,195.899302354686,146.718820335218,0
2017-05-01,7686.10559131978,88.3210908710632,120.646908421815,153.965091721507,218.666674991827,172.398407792698,0
2017-06-01,7407.11088598313,88.1804847816058,117.303622012859,149.286641700291,217.49963000014,154.490871346125,0
2017-07-01,7587.09917519278,88.3553341822423,117.941065959418,152.803842086102,217.794283561961,156.14506086732,0
2017-08-01,8457.50434055425,88.9492813838017,128.513657468339,158.226637980357,237.765104602543,178.892988589463,0
2017-09-01,8107.32790239971,88.9352541037068,128.114215009469,150.975489145494,227.37011869483,151.205174152725,0
2017-10-01,8676.37198707207,88.5179296753887,131.278703347189,153.038082396156,258.335060912416,189.470636376432,0
2017-11-01,8825.02453233198,88.3433392676972,127.099514947248,155.272914537815,238.962959122519,158.188753717597,0
2017-12-01,10973.4415698918,88.4819074367963,124.697491779142,181.33131010339,208.559770022105,162.284301917775,0
2018-01-01,10254.2894014983,88.594648523903,117.704977117892,165.752035611733,210.431414562485,167.734313644926,0
2018-02-01,8428.47909623475,88.8163305147703,114.720044099338,144.830318278948,209.261074768309,149.773716801717,0
2018-03-01,10491.3646842751,89.2489764935573,123.074610791559,150.582455055354,227.217731499279,162.465652702812,0
2018-04-01,13726.7532412358,89.1266401691656,123.556861380924,153.877000758977,234.272079949441,169.68895510086,0
2018-05-01,10225.5289129005,89.1430886514034,125.705150972031,168.338530614791,238.795262148341,180.824671405874,0
2018-06-01,9502.93403810909,89.440878461853,119.878787830406,166.880174660281,188.72603738754,162.42806259761,0
2018-07-01,9010.17757835286,89.7832456102935,124.133264246653,162.770352204498,209.759320601775,179.913119312569,0
2018-08-01,9240.68122372328,89.9015505324364,132.232176448553,176.848813098585,218.732058777043,184.768059950642,0
2018-09-01,9435.20067234866,90.0738752726222,129.606231136065,160.392723327387,206.03443494956,160.888985365723,0
2018-10-01,9449.76614137725,90.1474507938922,138.659095363971,181.36162189286,228.824731583061,186.217906704253,0
2018-11-01,9788.48072967382,90.2578255325897,131.740329460529,173.986696412596,224.058304990836,171.322674384806,0
2018-12-01,9854.71593059019,90.4218937443323,127.075844400627,192.579351079423,183.226972265428,161.517870474656,0
2019-01-01,11552.3063283275,90.4809684380851,122.838519495157,192.548124488592,209.183671673292,179.962425392026,0
2019-02-01,9488.99415344232,90.595663429072,116.274267487262,150.244369549774,186.26577420769,155.869380263291,0
2019-03-01,10671.6294051276,91.2547942250017,127.84279567052,163.652311220816,192.786540440908,168.806984577833,0
2019-04-01,14081.7766829688,91.4373773077339,117.939581506278,158.322810887179,189.089289479875,167.243223144363,0
2019-05-01,11494.8507316909,91.5723515157514,125.941444256328,162.610311997842,204.743109142433,185.170583832968,0
2019-06-01,9831.9478538564,91.493350335306,119.548250571958,174.37333233195,204.706770748628,149.942370407883,0
2019-07-01,9130.30500249685,91.6793898976101,132.78461194858,187.717498996421,205.903627872565,174.127998229766,0
2019-08-01,9069.57197773159,91.7352934900762,133.059410161522,164.342084564623,224.863635682297,183.248262104135,0
2019-09-01,10120.0736841118,91.7411489525572,131.782893075702,176.507297496513,213.114164739132,170.022381789382,0
2019-10-01,9977.21555502648,91.8427297350918,136.455672620313,183.797726680745,225.318984335935,176.036964436782,0
2019-11-01,10587.9645821377,91.9427558656052,128.720069700179,187.168629475372,208.038621305047,159.4949450667,0
2019-12-01,10754.6132459949,92.1399925330876,130.366088132345,212.015354340618,211.781463879748,164.232813524432,0
2020-01-01,12079.8808296642,92.1895712817569,124.120572775268,190.432002309107,223.530263933194,181.97143525728,0
2020-02-01,9911.7584466718,92.3206390707161,117.974576859037,159.574904266329,190.922036721311,158.225786155086,1
2020-03-01,8599.10989758324,92.9170303880033,80.4377881131177,128.602096315908,123.823353733442,134.384179566788,1
2020-04-01,8170.77470778088,93.0142055130683,44.0004948660959,91.0795102614527,74.5698036677364,147.286904374714,1
2020-05-01,7765.1958424258,93.204097335048,61.565392961913,115.772225640253,70.4883467211354,152.46431569212,0
2020-06-01,6064.6149685622,92.9560841633195,92.4079621405173,134.226840747109,92.9999808418198,138.512220466996,0
2020-07-01,7122.8291573989,93.3861811793687,115.057252086548,169.944752010561,150.646653132542,157.155193626522,0
2020-08-01,8304.95182610026,93.2832332195989,119.723542882368,184.721145115178,170.994792840595,142.915660793242,0
2020-09-01,8055.4559635612,93.4104286127018,127.588983674675,200.087121594339,191.153273629512,150.362274688535,0
2020-10-01,8784.1598959055,93.4260987274024,135.05471372574,225.632694572942,218.797496561456,171.682575413826,0
2020-11-01,9527.47393544784,93.9123624949692,127.437907044618,207.446765432949,213.739887434761,190.175082128612,0
2020-12-01,12003.3127020932,93.9581285619732,128.471147894159,226.824850824643,225.270546041899,197.521208903768,0
2021-01-01,11921.7842349182,94.6561451002628,126.316260558508,199.950174391419,186.107258861251,164.265437941556,0
2021-02-01,10615.1415938745,94.5375735473133,121.121769384587,174.060186307083,203.534835703496,175.261528724176,0
2021-03-01,12635.0040136362,95.3311869507106,129.882599182278,164.436662104386,230.533681492131,185.270224247435,0
2021-04-01,15720.4605253928,95.2313830125361,121.687706792779,179.326856751707,213.238456748047,186.21567916916,0
2021-05-01,11962.9566552314,95.4852294275117,126.533411030258,182.785514711679,211.517308258601,196.362783026834,0
2021-06-01,11143.0756830823,95.9814390796482,128.688729362086,173.468544269444,202.065686776643,176.218565072783,0
2021-07-01,11977.0248743019,96.948489573628,134.42822069117,207.790370132168,220.377883488433,170.826663911447,0
2021-08-01,16397.2232090759,97.9033694822447,138.211348488226,205.02598717561,189.115555500092,180.552883622125,0
2021-09-01,12648.3819539286,98.2953966184284,144.397026970269,232.096639254451,211.541091104113,182.025222423876,0
2021-10-01,12325.3708066122,98.8691125131803,142.367750867248,237.328690856484,228.894523788322,185.563310440173,0
2021-11-01,14858.8229210482,99.2232454403164,139.779786045812,227.212798070567,194.178891747682,185.212178774753,0
2021-12-01,15441.2500694602,100.0,141.461068161941,264.058785443308,231.086264070689,211.516084597319,0
2022-01-01,14156.8768468004,100.037268,126.702110387932,208.924669874856,184.955552999219,174.758840870276,0
2022-02-01,12455.5368530558,100.34884,128.34241711298,202.523915482631,194.841595495347,183.059445583924,0
2022-03-01,18614.2294635848,101.836672,143.717775867073,203.012006475609,210.669762669633,200.430658378962,0
2022-04-01,22599.1048026626,102.816232,131.040444830686,178.442061369341,198.579862132266,212.482097649051,0
2022-05-01,14899.416501698,103.211072,137.557871669851,191.85698878145,175.494165191384,178.633159570091,0
2022-06-01,13345.7372628601,104.439931,136.255494830903,187.832811886904,221.402273336216,176.890330733279,0
2022-07-01,12758.054324908,105.422597,133.47041536138,207.712002135601,233.681785789896,195.751754258184,0
2022-08-01,14673.3662583174,106.125283,138.780055322233,222.620384746317,212.527045890353,216.507003158325,0
2022-09-01,14551.5471170403,106.679849,143.253936832556,225.15248608614,213.83316723277,195.83322353582,0
